age,educationyears,sex,hoursperweek,incomeUSD
35,10,1,40,158760
49,13,1,50,99403
43,10,1,45,20145
33,13,1,50,132522
49,12,1,40,35808
17,6,1,20,44161
28,10,0,30,28882
25,13,1,40,47000
69,5,1,20,35113
41,11,1,60,35339
31,13,1,40,94769
57,14,1,40,99663
49,10,1,44,139491
40,13,1,40,61505
55,11,1,50,138913
47,10,1,60,23870
50,8,1,40,46475
36,13,1,50,25241
17,7,1,25,48911
30,9,1,40,182255
79,9,1,40,28285
42,9,1,40,58641
67,9,1,50,37078
36,9,1,45,113894
35,14,1,50,164120
27,13,0,40,36292
21,4,1,40,48906
46,9,1,40,20543
45,13,1,45,86339
20,7,1,40,38736
17,7,1,20,29582
40,10,1,50,126941
28,13,1,40,54001
33,7,1,40,28818
55,9,0,40,24503
55,10,1,50,26643
47,9,0,40,24539
52,14,1,60,58120
29,10,0,40,36029
36,3,1,35,23550
37,13,1,70,24513
41,9,0,40,21412
43,10,1,48,120702
24,4,1,50,22994
39,13,0,60,48468
47,13,1,50,23223
42,9,0,45,45111
39,9,1,42,142836
48,13,0,60,43153
47,14,1,50,67155
27,6,1,40,30505
29,9,1,40,44603
22,11,0,30,29942
37,9,1,44,28568
38,13,1,60,27223
32,1,0,40,48669
48,14,0,80,29798
46,9,0,50,49901
51,9,0,38,42451
28,13,1,55,44858
35,9,1,40,27290
18,7,1,30,25173
45,9,0,40,27720
36,9,1,40,48441
73,10,0,10,39716
52,13,1,40,42654
17,6,0,40,32426
29,11,1,40,101403
31,9,0,40,95402
20,10,1,10,37279
42,9,1,40,147691
37,10,0,40,39297
40,9,1,40,35501
32,12,1,45,156888
29,14,1,55,151395
20,10,0,40,34844
26,7,1,40,159231
25,13,1,30,35530
37,9,1,80,153608
18,8,0,24,43777
33,10,0,50,21773
26,10,1,40,32816
24,9,0,30,34491
33,9,0,25,26863
23,9,1,40,47284
20,6,1,40,35437
36,10,1,50,36160
37,13,0,50,23751
24,11,1,35,20943
38,12,1,50,143014
50,13,0,45,26277
44,7,1,40,135512
46,9,1,40,175936
57,10,0,40,48014
37,9,1,70,48709
44,9,1,55,28740
21,10,0,30,24265
31,9,1,40,165523
32,11,1,42,97345
45,9,0,60,61921
20,9,1,40,49037
52,9,0,50,20713
47,9,1,25,39162
41,10,0,40,22307
40,10,1,60,178234
41,13,0,40,68860
46,13,1,50,122087
49,9,0,40,32634
65,10,0,40,41254
50,9,0,40,38473
59,9,1,40,78932
18,10,0,25,25531
47,14,1,45,187058
47,9,1,30,137008
45,9,1,45,186543
17,7,0,40,30555
45,9,1,32,137330
73,7,1,40,20786
48,6,1,40,49055
64,9,0,20,44542
38,12,1,60,36450
37,9,1,50,51484
62,9,1,72,77652
26,9,1,40,49930
46,14,0,50,122432
46,14,1,40,180854
51,9,0,24,82850
54,10,0,40,24157
65,10,1,40,26217
29,12,1,45,49739
37,9,1,40,29644
36,16,0,10,21368
60,9,1,50,139415
33,13,1,40,20922
62,9,0,20,38897
20,9,0,40,42192
37,9,0,35,62861
66,14,1,20,42396
32,12,1,20,47086
29,10,1,40,47973
70,10,1,40,42167
74,9,1,15,29693
37,9,1,40,39535
51,9,1,40,34280
50,10,1,50,21219
42,9,1,60,122727
26,13,1,70,24556
27,10,1,40,137021
58,9,1,70,31482
30,10,1,60,42922
32,13,1,50,24241
66,9,1,10,159946
23,10,1,45,24261
35,9,1,44,27443
50,13,1,50,33296
17,7,0,40,42745
35,9,0,48,32132
31,9,0,50,24558
30,7,1,49,41279
84,10,1,35,181235
35,9,1,40,34172
45,11,1,50,165068
46,9,1,40,25199
50,10,1,40,25688
37,7,1,40,37253
32,9,0,40,37605
53,13,1,48,70404
27,10,1,40,141856
22,9,1,40,28230
29,13,1,40,21525
35,9,1,44,24294
38,10,0,35,44926
29,4,1,40,39982
26,10,1,44,34779
34,15,0,40,39284
31,11,1,40,77081
30,10,1,40,47035
20,10,1,40,25965
37,14,1,48,44893
32,9,0,20,21746
36,12,0,40,43494
54,14,1,40,137925
78,4,1,40,29876
46,10,0,50,31124
18,9,0,20,47371
57,10,1,50,38519
37,9,1,40,24920
43,9,1,40,158466
45,9,0,40,46579
32,10,0,40,45899
38,9,1,40,46056
25,12,0,30,29368
70,10,1,40,30056
40,10,1,50,190756
40,9,1,40,44370
20,9,1,40,30495
29,9,1,40,83499
24,11,1,55,28819
28,11,0,40,34505
58,6,1,50,40188
38,13,0,40,21465
59,10,0,40,25290
18,7,0,15,31177
40,9,1,40,48362
39,14,1,50,27024
35,13,1,50,123204
45,9,1,72,31347
62,13,1,5,45344
24,9,0,20,37828
22,10,1,30,32128
23,13,1,40,44451
39,10,1,60,121305
28,11,0,38,30474
51,7,1,30,148236
44,13,0,37,40356
73,2,1,40,44293
24,9,1,35,38778
24,7,1,40,31098
52,2,1,50,49583
43,9,1,40,38862
67,8,1,20,39667
31,8,1,40,43640
36,9,1,50,51201
43,12,1,40,23734
31,4,1,70,32860
23,10,1,20,35045
26,13,1,40,27717
48,10,1,40,34622
40,10,1,44,41533
55,15,0,39,26604
49,9,1,45,104264
34,13,0,15,28128
29,9,0,60,43290
50,13,0,8,24311
19,10,0,9,29640
63,16,1,50,94083
66,13,1,30,22636
65,10,0,6,41764
60,11,1,20,36428
60,9,0,38,22808
19,9,1,40,49360
26,9,1,60,42188
75,10,1,40,48910
58,10,0,20,27309
18,10,0,50,34564
65,12,1,40,38698
50,9,1,40,125360
26,10,1,40,38785
45,14,1,50,138495
19,10,1,40,21088
29,9,1,40,156201
52,10,0,52,164679
23,13,0,40,40591
21,9,1,40,24573
48,9,0,40,26464
59,14,1,35,74958
50,13,1,40,84954
41,13,1,40,28473
32,9,0,30,35002
40,9,1,40,23213
19,9,1,30,42863
30,3,1,40,20936
42,9,1,39,24412
23,13,0,50,44231
37,9,1,40,66816
21,7,0,24,37332
28,13,1,40,180457
50,9,1,40,31179
20,10,1,25,29428
21,7,1,35,41803
21,10,1,16,41826
45,13,1,40,34540
49,9,1,40,34218
53,10,1,50,90096
41,9,1,40,25917
48,13,0,40,36066
73,9,0,15,32858
34,10,0,40,24197
24,9,0,40,23335
58,9,0,16,48046
41,13,1,50,86446
53,1,1,40,26297
40,9,1,40,48956
28,10,1,40,182240
32,10,1,47,47577
44,10,1,45,46798
18,7,0,40,31326
37,9,0,40,33579
43,12,0,45,36704
22,9,0,40,43528
28,6,1,40,49447
51,10,0,40,28159
63,9,0,72,24503
29,10,1,45,48027
44,13,1,48,138676
44,4,0,38,43052
37,10,1,40,40418
62,9,1,40,49845
31,9,1,52,26747
20,9,1,30,44357
48,6,0,32,23405
24,10,0,50,35349
56,13,1,40,35020
36,10,1,35,31664
29,9,1,40,22954
34,15,1,40,145848
39,10,1,40,47441
29,10,1,45,49569
38,9,1,65,38667
23,5,1,20,29450
37,9,1,40,34720
30,10,0,30,35777
58,10,0,36,38789
42,12,1,40,35392
59,9,0,19,47353
45,9,1,40,128434
46,10,1,40,31674
25,14,0,37,30047
41,9,1,55,48632
49,9,1,50,111963
37,10,1,40,34560
31,9,1,45,32471
22,12,1,6,26968
22,9,0,33,23950
17,7,0,20,32014
47,16,1,50,93848
17,6,1,15,29893
39,3,1,40,42081
23,10,1,20,42899
41,13,1,40,131978
36,14,1,45,120441
52,13,1,40,53542
21,9,0,30,27899
33,6,0,36,40124
17,7,0,35,30891
41,9,1,44,42908
19,9,0,35,25876
38,9,1,45,160746
24,10,1,40,31931
38,13,0,40,35504
39,13,1,45,165553
19,10,0,15,29769
31,12,0,25,42961
42,10,0,40,30137
36,9,1,45,35292
29,10,1,40,23549
17,8,1,20,46144
47,13,1,50,97265
24,10,0,60,46659
61,10,1,40,186226
40,10,1,60,35857
31,5,0,25,49134
59,9,0,38,28855
29,10,1,55,47382
26,9,1,40,41017
46,9,1,40,110992
56,9,1,40,180751
25,13,0,40,37741
17,8,0,18,41843
29,11,0,40,44536
23,3,1,30,47487
67,9,0,35,45090
29,14,0,50,38859
33,12,0,40,38667
32,9,1,40,32226
34,10,1,62,33528
49,9,1,40,35391
54,10,1,40,36342
39,9,1,40,30683
41,13,1,40,40618
31,10,0,38,29653
47,16,1,40,70206
27,9,1,1,38989
23,7,1,25,25983
44,4,1,80,117218
25,12,1,45,40015
23,10,0,16,38015
52,9,1,50,91222
62,9,0,36,49411
31,13,0,40,43840
19,7,1,60,38450
22,10,1,36,39849
53,10,1,40,24106
25,9,0,40,44935
45,9,1,40,43188
69,5,1,40,20353
49,9,1,40,100858
42,13,0,27,143629
44,9,1,40,84280
56,10,1,41,82797
37,9,1,40,67078
37,13,1,45,177529
22,10,0,40,36857
34,13,1,40,152032
36,9,1,40,39333
54,9,1,20,31196
28,10,1,65,34988
28,13,1,50,37591
36,6,0,35,41322
73,3,1,20,35692
37,9,1,60,42866
24,13,0,65,25114
30,9,0,38,43624
38,11,1,40,27389
50,10,1,40,187257
69,9,1,45,114409
43,15,1,40,61922
42,9,1,40,42331
54,10,0,38,45079
27,12,0,58,48300
39,10,1,45,35516
27,10,0,40,43401
30,9,1,66,28931
30,9,1,40,44074
37,10,1,40,38659
50,13,1,60,196690
36,10,0,40,49662
22,10,1,10,37491
21,10,1,40,35908
33,13,1,42,32326
76,4,0,25,42041
22,10,0,28,48752
37,13,1,40,37044
34,10,1,60,46759
29,9,1,97,38563
29,9,1,40,27193
28,13,1,40,40517
73,10,1,35,25535
43,10,0,40,39770
39,10,1,40,32039
74,6,0,6,40262
27,13,1,30,38134
47,9,1,60,28292
90,9,0,24,38622
47,13,1,60,178280
42,13,1,40,54705
69,13,1,40,42727
18,8,1,40,42132
23,13,0,20,21872
44,9,1,30,46287
41,9,1,40,43714
47,10,1,40,21947
43,13,1,40,56761
33,10,1,40,37392
48,7,0,30,22219
39,13,1,60,33785
43,14,0,40,125502
18,10,0,20,34050
52,9,0,40,36938
18,9,0,20,40369
27,9,1,45,39738
27,13,1,45,165079
45,9,0,40,41153
79,15,1,10,38665
24,11,1,20,31046
25,10,0,40,47817
42,6,1,35,26422
63,4,1,40,43367
40,9,0,46,54624
47,15,1,60,64158
42,9,1,50,196371
42,10,0,45,20905
63,13,1,40,63867
37,13,0,55,43134
65,9,1,20,42170
30,6,1,40,45471
62,13,1,50,101900
46,9,1,40,49471
23,9,0,25,29673
47,13,0,45,33553
20,10,1,20,22606
21,9,0,10,38336
28,9,1,40,35592
61,9,1,40,47331
30,9,0,72,30025
30,13,1,72,130731
29,13,1,50,53089
39,9,0,40,20333
23,7,0,35,31620
32,7,0,40,33398
63,9,0,34,33647
19,10,0,15,45257
57,16,1,60,142669
41,13,1,40,129439
23,11,1,40,45253
30,16,1,20,40193
43,12,1,50,33411
64,4,1,25,43750
56,3,1,40,38614
32,9,1,40,46066
55,9,1,45,37366
17,7,0,12,31455
17,6,1,20,22426
29,10,0,65,24021
23,9,0,40,39137
37,9,1,50,45186
39,9,0,22,45641
36,13,0,40,179424
50,13,1,55,199203
41,11,1,12,116585
31,10,0,50,32112
71,9,1,15,28887
56,10,0,32,28894
51,10,1,40,187280
20,10,0,30,44917
53,13,1,55,80956
33,14,0,35,23133
27,10,0,20,46228
40,10,1,40,124137
45,10,0,32,42472
54,11,1,40,41897
33,9,1,50,36828
27,9,0,40,31033
36,6,1,60,46284
42,14,1,55,118769
33,10,0,40,42427
19,10,0,25,20938
52,13,1,45,183619
41,14,0,40,103500
30,10,1,40,48872
22,10,1,40,24060
47,13,1,60,165566
26,3,1,40,26336
36,7,1,40,24451
35,9,1,40,22205
46,10,1,40,82416
24,13,0,8,22574
30,11,1,52,192349
38,9,1,40,31334
50,9,0,45,27353
41,10,0,40,28069
38,9,1,60,119235
36,13,1,48,41747
47,9,1,50,69511
59,10,0,16,114276
35,13,0,16,22486
59,16,1,60,160170
52,10,1,45,58312
37,11,1,60,66400
52,13,0,40,45747
51,12,1,45,173123
67,13,1,55,40842
58,7,1,15,22412
68,6,0,20,31451
71,5,0,6,34972
49,14,1,40,37344
35,9,1,40,25434
18,9,1,40,29148
29,6,0,40,29598
47,13,1,60,44823
31,5,1,40,27173
22,10,1,40,25637
20,10,0,10,23317
57,9,0,26,34909
18,10,0,15,40063
32,9,1,40,39921
39,9,1,40,43569
37,13,0,40,22558
51,9,1,50,29372
48,10,1,40,136752
39,9,1,55,118485
35,13,1,45,28747
40,3,1,40,25515
19,9,1,25,27072
28,9,1,40,38175
23,10,0,40,45763
18,10,1,35,45996
23,13,1,40,35362
47,7,1,40,49601
42,13,1,40,42378
25,10,1,40,20184
17,6,0,12,39769
34,13,0,45,21548
30,14,1,60,128164
29,12,1,40,26716
22,10,0,40,23297
46,9,1,40,46462
69,9,1,24,20432
50,9,1,60,88700
19,10,1,30,47991
59,9,1,40,41925
45,10,1,40,51234
41,14,0,40,27284
47,13,1,40,20027
64,7,0,40,25585
29,10,1,35,23926
29,15,0,72,48330
17,7,0,20,38107
24,9,1,60,23644
28,9,1,40,43529
35,9,1,50,49194
48,13,1,60,46278
36,11,0,38,22142
38,11,0,40,30495
49,9,1,40,29122
42,14,1,40,155198
36,11,1,60,27902
25,6,0,40,41209
41,14,1,40,21366
35,9,1,30,21340
32,11,0,50,46275
41,14,1,40,65829
48,10,1,60,43002
56,9,0,50,22054
47,10,1,40,30680
30,9,0,40,46301
51,7,1,40,126595
22,13,1,40,35774
49,13,1,60,179394
67,9,0,10,43443
26,9,1,48,46292
35,13,1,40,32263
37,5,0,40,21876
34,10,1,40,34329
51,9,1,40,44995
26,13,1,40,26861
28,10,0,40,36496
32,4,1,35,43565
55,7,0,40,40039
17,7,0,20,42162
40,10,0,40,29777
38,13,1,50,32935
67,9,0,40,169124
44,9,1,40,21786
26,10,1,40,94295
25,9,0,40,21373
45,9,0,40,45677
38,9,1,45,199282
62,10,1,45,32080
20,9,1,40,29700
45,10,1,40,47540
47,14,0,20,100155
49,13,1,40,32390
36,9,1,40,113449
24,9,0,37,42979
29,9,0,30,42099
23,7,0,40,41662
50,9,1,40,31330
44,13,1,40,169275
44,13,1,40,55118
32,9,0,36,25400
73,9,1,30,32957
24,14,0,40,24240
46,9,0,40,45531
61,10,1,36,134922
37,14,0,40,26710
29,11,1,40,83584
40,12,1,40,139265
17,7,1,12,36120
30,9,0,40,43627
19,9,0,40,41916
30,16,1,60,47032
90,9,1,4,24170
76,3,0,40,38389
47,9,0,35,28695
65,1,1,30,35103
25,10,1,40,49010
41,13,0,40,27173
47,9,1,40,41826
27,12,0,40,40999
42,9,1,44,30445
49,9,0,20,27516
37,13,1,40,90482
19,10,1,15,32912
24,9,1,38,36835
34,15,1,40,193541
33,13,1,40,49921
44,10,0,40,49152
37,13,1,40,189882
45,9,1,40,34437
35,13,1,40,31414
58,9,1,50,21247
45,10,0,50,27957
54,10,1,40,53125
45,14,1,40,79575
69,10,1,50,127578
24,9,1,40,21014
36,9,1,40,33067
61,6,0,38,40362
57,13,1,60,117245
56,9,1,40,40117
35,14,1,45,169323
51,13,1,50,137965
50,7,0,40,48344
25,10,0,43,31619
46,14,1,50,130251
23,13,0,25,23382
44,9,1,40,44642
38,9,0,40,25005
35,9,1,40,45714
25,10,0,40,45320
78,9,0,20,49331
18,6,0,15,35527
40,9,1,60,22253
61,9,1,40,22498
31,8,0,40,31630
33,9,1,45,24140
35,11,0,40,26469
55,14,1,45,147039
19,9,1,30,35277
31,10,1,40,33877
43,14,1,40,78280
49,14,1,47,52604
48,15,1,45,165511
27,9,0,34,28938
38,14,1,60,142684
35,9,0,35,176025
29,9,1,40,20701
27,13,1,2,49295
31,5,1,43,20972
26,13,1,40,25964
53,9,1,35,37329
23,9,0,30,30969
32,9,1,46,22414
54,9,0,40,38858
36,13,0,40,42682
22,9,1,50,28145
62,10,0,40,37432
41,9,1,44,69792
59,13,1,50,84053
43,9,0,40,169584
34,9,1,40,113958
27,10,0,40,47131
35,10,1,60,39783
41,9,1,60,49900
42,13,1,32,35369
24,10,1,48,30156
35,9,1,72,32322
40,10,0,40,51049
46,4,0,45,41149
45,10,1,40,109509
33,9,1,40,44316
68,9,0,7,28458
33,13,0,45,36924
23,10,1,20,36409
42,13,1,60,101041
30,10,1,45,168513
35,10,0,40,37563
40,9,0,50,38854
36,14,1,30,31431
46,5,0,50,40071
49,9,1,40,41192
41,9,1,60,48497
26,14,1,38,25806
37,9,0,20,44584
50,10,1,40,73350
20,10,1,20,40486
59,16,1,45,188429
30,10,1,40,36076
23,9,1,45,31051
44,13,1,40,89492
28,13,1,40,29329
48,10,0,40,97770
34,9,0,40,23978
58,13,1,99,44850
33,10,1,40,25796
38,13,1,84,23575
49,13,1,40,129516
67,2,0,20,21931
23,6,0,40,23609
42,10,1,40,126445
54,9,0,40,24995
49,14,1,40,82504
35,14,1,60,160071
26,9,1,40,48873
31,9,1,40,28806
36,9,1,40,26289
25,6,1,40,29467
35,14,1,60,135919
40,14,1,40,26909
52,12,0,50,28358
42,13,1,40,139242
25,8,0,30,27280
50,14,0,40,112966
52,10,1,40,106374
51,14,1,40,39640
19,10,1,40,28229
43,11,1,40,79281
57,8,1,40,51364
35,9,1,60,48978
30,13,0,30,34045
38,9,1,40,38576
45,10,0,40,33974
23,9,1,40,30191
22,10,0,40,43314
21,9,1,35,33127
60,10,1,38,37650
45,13,0,48,101485
26,9,1,40,41145
49,6,1,40,22984
29,10,0,35,45408
47,10,1,40,100231
40,9,1,35,47568
34,9,0,35,44669
42,14,1,40,33852
33,2,1,35,32698
63,9,1,40,22457
53,9,1,40,23800
38,11,1,40,81011
44,10,1,45,83559
43,6,1,40,25114
26,14,1,32,38095
56,9,1,40,49953
39,11,0,40,41368
44,4,1,48,25522
34,9,1,48,158634
40,12,0,40,36509
38,10,1,40,40986
44,10,0,40,46935
34,10,1,72,27899
22,13,1,20,38741
58,10,0,20,127313
43,10,0,30,37544
23,9,1,40,36923
41,10,0,40,45247
44,10,1,35,29354
32,9,1,40,46961
38,12,1,56,163548
47,10,1,50,69182
24,9,0,30,41255
39,14,1,40,43265
32,8,1,54,37175
40,9,1,50,38163
34,9,0,45,34217
34,9,1,30,41255
57,14,1,45,57757
71,3,1,40,37233
45,14,1,50,70972
54,9,1,45,31794
26,11,0,54,44051
37,10,0,45,169478
28,10,1,55,49648
42,13,0,15,22119
45,9,1,40,40804
37,9,1,50,35243
57,9,1,50,39800
39,13,1,60,30078
45,10,0,40,157912
30,11,0,46,42255
27,9,1,40,149666
44,16,1,40,73495
44,16,1,40,168773
38,9,0,60,99666
19,9,1,40,44266
39,10,0,38,40477
55,6,1,40,27877
17,6,0,20,35342
43,10,0,40,40256
36,9,0,35,48450
45,13,1,60,32092
44,14,1,38,102947
26,10,1,52,85461
32,12,1,40,70486
21,9,0,40,25710
43,13,1,60,35677
34,9,1,40,21566
33,13,1,20,31952
40,9,1,51,39045
46,3,0,40,25426
20,9,1,40,31781
54,9,0,40,41070
23,10,1,40,26843
58,9,1,45,39175
25,10,1,40,20845
50,14,1,50,194570
42,9,1,45,20734
25,9,0,38,43523
60,7,0,30,29963
43,9,0,40,20913
25,13,0,40,38005
31,9,0,45,22945
35,9,1,40,36362
48,10,1,40,43856
43,9,0,20,155164
27,9,0,40,21943
24,9,1,40,49908
44,9,1,70,166837
52,9,1,22,22859
49,10,0,40,114667
31,9,0,40,22358
59,7,1,40,47179
27,13,1,40,47864
38,14,1,40,117739
51,13,1,40,89461
24,9,1,40,21027
58,13,1,45,127193
46,10,0,40,36403
55,3,0,40,49140
76,9,0,8,42771
25,10,0,40,49780
51,10,1,40,53929
33,9,1,40,31865
46,9,1,40,35140
51,10,0,40,38354
42,11,0,40,44242
53,13,1,50,151942
33,14,0,35,125176
30,13,1,35,86576
41,10,1,40,36095
42,12,0,40,31782
34,9,1,40,74667
31,11,0,40,42044
46,10,1,50,68453
35,2,1,40,37464
40,9,1,40,30067
46,10,1,40,84948
43,14,0,40,122635
35,9,1,40,38176
23,13,0,20,35063
50,9,0,12,41418
43,9,1,40,25552
61,9,1,40,79708
29,15,1,50,40325
21,9,1,40,47154
36,13,1,50,41196
40,9,0,40,25885
23,13,1,40,20607
90,13,1,55,35378
24,13,1,40,43531
20,10,0,12,37564
40,14,1,60,168436
37,11,1,55,44987
31,9,0,40,34596
22,9,1,40,27074
25,10,1,40,38790
46,8,1,40,137247
47,14,1,60,114006
48,11,1,40,28928
36,14,1,50,33756
26,13,0,80,49118
28,5,0,40,41553
20,10,1,40,39599
51,10,0,40,42289
32,9,0,40,76215
55,6,1,40,24040
41,13,0,40,35815
46,14,0,35,167917
45,9,1,40,111128
65,9,1,40,49108
45,16,1,50,193082
22,10,0,40,30278
22,10,0,20,49941
42,15,1,50,105289
37,13,1,40,120175
24,13,0,40,49644
67,10,0,41,34193
28,9,0,37,28978
56,6,1,35,50528
31,11,1,38,46535
33,10,0,40,47819
52,4,1,40,30249
45,10,1,40,187550
53,13,1,40,149715
47,4,1,40,24837
40,9,0,30,30873
35,10,1,48,48753
65,4,1,40,20447
42,10,0,30,26490
23,13,0,15,20453
39,10,0,40,26859
39,9,1,30,45010
37,9,1,40,36304
25,11,0,40,22169
31,9,0,40,42821
39,9,1,45,43232
39,13,1,30,105267
25,13,1,35,20069
30,7,1,40,26230
37,5,0,48,29964
22,9,0,36,41351
46,14,1,40,184053
54,13,0,38,20006
33,12,1,45,36581
70,13,1,40,35835
36,10,1,45,29273
53,14,0,50,33605
55,9,0,40,48845
17,7,0,30,24587
36,10,1,40,32972
36,15,1,55,129074
40,9,1,40,23183
36,9,1,50,76797
28,9,1,55,40861
39,14,1,40,160080
49,3,1,45,38836
63,9,1,40,27255
61,10,1,20,38162
48,9,1,60,148239
55,9,1,40,34574
18,10,0,4,29213
20,9,1,20,30197
49,9,1,40,22259
27,9,1,40,29275
37,6,0,33,43614
32,9,1,40,45197
33,16,1,60,31616
47,11,1,26,28684
34,9,1,40,30092
61,9,0,35,42442
25,9,1,40,44178
26,12,1,30,31114
18,9,0,30,28120
35,9,1,50,32324
36,9,0,40,36449
56,9,1,35,181658
40,11,1,40,31516
24,8,0,38,31350
66,9,0,40,77156
42,9,0,40,49682
28,9,1,20,45558
39,10,0,35,42380
65,11,1,25,20381
20,10,0,20,30473
52,9,1,40,190341
24,10,1,50,188523
39,10,0,40,41323
18,9,0,30,31325
49,4,0,40,49478
21,10,1,48,32405
35,9,1,30,32402
38,9,1,40,172462
55,9,1,40,38481
27,6,1,55,34355
34,9,0,40,27745
54,10,0,40,40050
38,9,0,40,32117
32,9,0,40,42810
33,10,1,12,25571
32,12,1,50,39874
34,14,1,50,23463
46,13,1,30,179624
48,14,1,40,169083
23,10,1,40,23185
48,4,1,40,33687
67,9,1,37,82949
36,15,1,60,126782
25,13,0,20,47151
43,10,1,38,31750
27,12,0,40,33238
56,2,1,40,47009
54,10,1,48,30666
39,9,1,46,143170
60,9,0,25,22742
27,10,0,40,33538
21,10,1,40,41020
24,10,0,40,27684
31,10,1,40,39657
22,6,1,15,22823
26,13,0,45,30770
45,9,1,48,37110
33,9,1,40,44463
55,3,1,48,44849
29,5,0,40,31132
72,9,0,40,30324
35,9,1,60,184145
53,9,1,40,34792
40,10,0,40,28956
20,9,1,30,37242
69,9,0,12,23478
41,9,0,25,23561
45,14,1,45,174524
27,9,1,40,39141
46,15,1,60,183140
55,10,1,35,36227
31,10,1,40,151112
45,10,0,55,49050
64,9,1,5,32414
38,10,1,45,27452
17,6,1,40,49217
33,9,0,20,81509
22,8,0,50,34209
23,10,0,30,38034
25,9,1,40,34328
33,13,1,43,118492
31,9,1,30,28048
37,9,0,35,37744
53,9,0,38,47610
28,10,1,40,27384
33,13,0,40,173321
41,9,1,40,28889
61,13,1,50,46467
25,10,0,25,47205
20,10,1,56,42551
35,9,0,40,171306
64,11,1,40,67639
28,9,1,38,43736
39,10,1,12,176200
53,9,1,40,40431
28,9,0,40,24804
38,10,0,40,47248
25,13,1,35,33831
19,10,0,30,28514
20,12,0,30,42069
27,13,1,40,47394
55,9,0,40,174735
52,14,0,40,131485
21,10,0,40,46393
30,9,0,40,31628
47,9,0,40,22470
22,6,1,30,20540
24,9,1,40,118279
26,13,0,40,23636
27,9,1,45,45952
57,5,1,40,49575
18,14,0,60,43739
30,13,1,45,23650
34,13,0,50,31840
40,10,1,60,98940
60,9,0,38,43663
25,8,1,40,89258
39,13,1,55,26234
48,9,0,40,110708
27,10,1,30,28988
33,9,1,65,118790
65,9,1,40,26827
52,9,1,40,182173
27,13,1,40,34605
32,10,1,40,35095
45,10,1,50,47556
18,7,1,16,30940
27,13,1,45,29093
57,10,0,60,27991
44,10,1,55,80003
30,14,1,44,86302
26,10,0,40,25263
28,10,1,40,127666
61,9,1,40,65585
49,9,1,50,31018
33,14,1,40,145388
50,12,1,50,84500
53,4,1,99,29343
33,9,1,40,173217
22,10,1,10,48214
45,13,1,40,199505
26,10,1,60,34815
50,4,0,20,43313
47,9,1,40,135049
52,13,1,40,65938
57,9,0,36,20339
21,10,0,35,22492
58,9,0,40,41217
50,14,0,50,139325
33,10,0,40,37951
34,7,1,40,42838
20,10,0,20,34342
37,14,1,50,138251
57,12,0,40,27913
57,9,1,48,33230
21,12,0,8,49100
40,10,1,40,35899
23,10,1,40,22955
54,9,1,20,38095
38,10,1,40,176394
32,10,1,60,84471
22,10,0,40,49302
27,9,0,42,31224
42,3,1,40,28491
36,9,0,47,36011
22,9,1,40,33130
40,5,1,40,49418
26,9,1,45,36896
46,9,1,40,42190
28,7,1,60,131031
46,13,1,45,34709
55,9,0,40,46586
76,10,0,20,29717
27,13,1,60,41435
50,9,1,40,153669
75,9,1,20,34383
42,14,1,40,141686
36,14,0,40,37707
51,9,1,40,37334
43,15,1,55,52719
44,13,1,40,25014
20,10,0,20,37339
60,3,1,45,45883
47,13,1,45,127500
73,7,1,15,35489
27,9,1,40,48191
50,9,1,50,85843
35,4,1,40,28134
31,9,1,50,24556
45,13,1,40,119161
57,9,1,40,53176
34,9,1,40,31118
19,10,0,16,48360
25,9,1,40,49755
39,13,0,50,189340
28,9,1,40,196402
48,14,0,40,33097
38,9,1,44,36281
53,3,0,10,28529
19,9,1,40,20184
41,9,0,60,43327
23,12,0,36,38096
32,9,1,40,25533
35,10,1,40,46084
21,11,0,30,29088
24,13,1,40,43639
34,9,1,40,32335
29,13,0,25,124321
24,10,0,20,35403
55,9,0,40,40290
28,9,1,40,35788
46,9,1,40,24101
38,9,1,40,27243
29,10,0,40,24705
35,13,1,50,77709
29,9,1,40,20026
41,16,1,50,51721
40,9,1,32,46604
30,9,0,40,36797
72,7,0,35,42789
17,7,1,40,49921
46,9,1,70,34386
38,13,1,48,45048
36,13,0,45,25421
24,12,1,40,46041
28,9,0,35,22408
28,9,1,40,40870
60,9,1,70,175185
42,10,1,40,157877
48,13,1,40,163212
37,9,1,40,36886
32,16,1,40,53768
55,10,1,40,124055
30,10,1,40,23833
68,4,0,10,35067
45,9,0,30,26804
26,9,0,40,31939
22,10,0,40,42803
22,10,1,40,35698
36,10,1,40,81858
52,4,0,40,45933
68,15,0,16,41034
26,13,0,40,125781
52,13,1,40,28250
46,9,1,50,22243
53,14,1,40,100276
17,7,0,8,30274
29,13,1,75,48200
41,10,1,50,160520
45,10,0,40,27322
57,10,0,50,153192
30,13,1,30,28592
46,9,1,45,134495
45,12,1,40,37150
59,10,1,40,65085
40,12,1,52,25021
38,9,0,20,23697
22,10,0,40,47500
59,4,1,85,42099
36,10,1,40,21779
40,4,1,40,42820
18,6,0,40,38654
62,9,1,40,29224
63,9,0,40,23297
29,14,0,80,49368
27,13,0,45,140020
47,16,1,50,150386
20,9,1,40,23808
48,12,1,45,25915
29,9,1,30,26653
22,9,0,40,25371
42,12,0,24,24830
36,11,1,40,44611
60,6,0,40,38919
41,9,0,40,25480
43,9,1,40,191797
33,13,1,38,106633
